# Swift-BAT daily average light curve for 1A 0535+262                   
# Generated Wed Jul 14 11:05:52 UTC 2021
#
#     TIME           RATE          ERROR      YEAR          DAY     STAT_ERR        SYS_ERR   DATA_FLAG   TIMEDEL_EXPO     TIMEDEL_CODED  TIMEDEL_DITHERED
#       d        count/cm^2/s   count/cm^2/s   yr            d    count/cm^2/s   count/cm^2/s                s              s              s
      53749      -0.00016120     0.00056216   2006          14     0.00048128    -0.00000564      0   15968.00000000 14663.62500000 15968.00000000
      53750      -0.00006207     0.00047286   2006          15     0.00040484    -0.00000217      0   25960.00000000 19266.55859733 18056.00000000
      53751       0.00198116     0.00066517   2006          16     0.00056639     0.00006934      0   27600.00000000 12805.84487057  1176.00000000
      53752       0.00155952     0.00080412   2006          17     0.00068687     0.00005458      0   15528.00000000  7246.68750000 14760.00000000
      53753       0.00166433     0.00066391   2006          18     0.00056622     0.00005825      0   26056.00000000 12122.25000000 26056.00000000
      53754       0.00135673     0.00061974   2006          19     0.00052904     0.00004749      0   25856.00000000 12853.96875000 25856.00000000
      53755       0.00135152     0.00062862   2006          20     0.00053667     0.00004730      0   23720.00000000 11603.03125000 23720.00000000
      53756       0.00195303     0.00073280   2006          21     0.00062466     0.00006836      0   17208.00000000  9954.18750000 17208.00000000
      53757       0.00157490     0.00071397   2006          22     0.00060945     0.00005512      0   33360.00000000 12593.29534101 18928.00000000
      53758       0.00071956     0.00081098   2006          23     0.00069399     0.00002518      0   26472.00000000 10838.06252205 16184.00000000
      53759       0.00060090     0.00112990   2006          24     0.00096721     0.00002103      0    9528.00000000  4061.05859375  9464.00000000
      53760       0.00244363     0.00178020   2006          25     0.00152238     0.00008553      0   15160.00000000  3480.78302097 15160.00000000
      53761       0.00233958     0.00159484   2006          26     0.00136364     0.00008189      0   12392.00000000  3943.07808995 12392.00000000
      53762       0.00034702     0.00257958   2006          27     0.00220852     0.00001215      0    6624.00000000  1398.81054688  6624.00000000
      53763       0.00189682     0.00221633   2006          28     0.00189669     0.00006639      0    9760.00000000  2106.99216700  9760.00000000
      53764       0.00011667     0.00151260   2006          29     0.00129503     0.00000408      0   19256.00000000  3752.98633623 19256.00000000
      53765      -0.00213710     0.00167473   2006          30     0.00143241    -0.00007480      0   19872.00000000  3565.55859756 19872.00000000
      53766       0.00181881     0.00214948   2006          31     0.00183950     0.00006366      0   23072.00000000  2755.44531250 23072.00000000
      53767       0.00029117     0.00164740   2006          32     0.00141042     0.00001019      0   23568.00000000  3572.23437500 23568.00000000
      53768       0.00278957     0.00107359   2006          33     0.00091536     0.00009763      0   22720.00000000  8037.00192428 22720.00000000
      53769       0.00173692     0.00243872   2006          34     0.00208730     0.00006079      0    4664.00000000  1368.96875000   688.00000000
      53770      -0.00171744     0.00147820   2006          35     0.00126454    -0.00006011      0   32528.00000000  5135.00000000  4688.00000000
      53771       0.00087387     0.00143673   2006          36     0.00122980     0.00003059      0   27376.00000000  5246.82812500  7608.00000000
      53772       0.00549191     0.00286259   2006          37     0.00244531     0.00019222      0    8008.00000000  1117.92187500  8008.00000000
      53773      -0.00262295     0.00284439   2006          38     0.00243399    -0.00009180      0    7272.00000000  1056.17187500  7272.00000000
      53774       0.00200650     0.00175183   2006          39     0.00149865     0.00007023      0   19168.00000000  2887.19531250 19168.00000000
      53775       0.00194710     0.00138806   2006          40     0.00118697     0.00006815      0   22096.00000000  4466.62500000 18408.00000000
      53776       0.00219351     0.00063491   2006          41     0.00053960     0.00007677      0   33040.00000000 14835.29687500  7464.00000000
      53777       0.00027666     0.00055771   2006          42     0.00047742     0.00000968      0   30432.00000000 17702.46875000  7992.00000000
      53778       0.00096594     0.00057407   2006          43     0.00049065     0.00003381      0   35752.00000000 19272.56250000     0.00000000
      53779       0.00065474     0.00058799   2006          44     0.00050303     0.00002292      0   27136.00000000 16450.82812500  4816.00000000
      53780       0.00047629     0.00073872   2006          45     0.00063231     0.00001667      0   17920.00000000  9324.50000000 17920.00000000
      53781       0.00003533     0.00085081   2006          46     0.00072843     0.00000124      0   21032.00000000  7840.26562500 21032.00000000
      53784      -0.00706740     0.00101673   2006          49     0.00084434    -0.00024736      0   19648.00000000  5557.26953125   872.00000000
      53785       0.00207680     0.00083430   2006          50     0.00071158     0.00007269      0   26016.00000000  7901.79296875  1712.00000000
      53786       0.00133664     0.00063158   2006          51     0.00053925     0.00004678      0   26544.00000000 12785.87500000 17272.00000000
      53787       0.00095130     0.00091367   2006          52     0.00078174     0.00003330      0   22448.00000000  6209.53125000 18296.00000000
      53788       0.00157764     0.00160966   2006          53     0.00137732     0.00005522      0    7656.00000000  2469.37500000  7656.00000000
      53789       0.00097241     0.00155406   2006          54     0.00133021     0.00003403      0    8184.00000000  2671.03125000  8184.00000000
      53795      -0.00000790     0.00106347   2006          60     0.00091050    -0.00000028      0   21480.00000000  5909.25000000 21480.00000000
      53796      -0.00032336     0.00098014   2006          61     0.00083911    -0.00001132      0   17224.00000000  5961.28125000 15552.00000000
      53797      -0.00090037     0.00071012   2006          62     0.00060738    -0.00003151      0   29312.00000000 12114.31250000 29312.00000000
      53798      -0.00009739     0.00273376   2006          63     0.00234054    -0.00000341      0    4016.00000000  1090.62500000  4016.00000000
      53799       0.00296638     0.00527237   2006          64     0.00451314     0.00010382      0    1424.00000000   253.59375000  1424.00000000
      53800      -0.00199368     0.00158427   2006          65     0.00135508    -0.00006978      0    8240.00000000  3274.18750000  8240.00000000
      53802      -0.00008246     0.00124954   2006          67     0.00106981    -0.00000289      0   13736.00000000  3766.56250000 13736.00000000
      53803       0.00001693     0.00131958   2006          68     0.00112977     0.00000059      0   14176.00000000  3889.62500000 13192.00000000
      53804       0.00003451     0.00091222   2006          69     0.00078101     0.00000121      0   15952.00000000  6313.89453125 15952.00000000
      53805       0.00398037     0.00146960   2006          70     0.00125255     0.00013931      0   10040.00000000  3255.12500000 10040.00000000
      53806      -0.00621822     0.00387468   2006          71     0.00331213    -0.00021764      0    1440.00000000   388.87500000  1440.00000000
      53807       0.00188506     0.00096532   2006          72     0.00082454     0.00006598      0   27656.00000000  9813.15625000  2096.00000000
      53808       0.00063289     0.00134892   2006          73     0.00115474     0.00002215      0   15720.00000000  4403.90625000 15720.00000000
      53809       0.00229419     0.00101278   2006          74     0.00086437     0.00008030      0   20232.00000000  7484.06250000 20232.00000000
      53810      -0.00061506     0.00095052   2006          75     0.00081360    -0.00002153      0   22488.00000000  8724.93750000 22488.00000000
      53811       0.00073408     0.00156461   2006          76     0.00133938     0.00002569      0   11896.00000000  2981.98486203 11896.00000000
      53812      -0.00264604     0.00155124   2006          77     0.00132575    -0.00009261      0   12624.00000000  3100.28125000 12624.00000000
      53813      -0.00013568     0.00255693   2006          78     0.00218915    -0.00000475      0    4696.00000000   961.73437500  4696.00000000
      53814      -0.00112384     0.00126271   2006          79     0.00108056    -0.00003933      0    6672.00000000  3375.40625000  5360.00000000
      53815       0.00070867     0.00109090   2006          80     0.00093375     0.00002480      0   12392.00000000  5281.78125000 12392.00000000
      53816       0.00049419     0.00091786   2006          81     0.00078570     0.00001730      0   11696.00000000  5905.59375000 11696.00000000
      53817       0.00042617     0.00084320   2006          82     0.00072181     0.00001492      0   10856.00000000  6842.68750000 10856.00000000
      53818       0.00015873     0.00111429   2006          83     0.00095401     0.00000556      0    9576.00000000  4658.62500000  9576.00000000
      53819       0.00071614     0.00091259   2006          84     0.00078104     0.00002506      0   10984.00000000  6980.34375000 10984.00000000
      53820       0.00098336     0.00077156   2006          85     0.00065993     0.00003442      0   13528.00000000  9150.68750000 13528.00000000
      53821      -0.00020760     0.00080117   2006          86     0.00068591    -0.00000727      0    9416.00000000  7225.06250000  9416.00000000
      53822      -0.00044013     0.00080305   2006          87     0.00068741    -0.00001540      0    9928.00000000  7316.43750000  9928.00000000
      53823       0.00099216     0.00140950   2006          88     0.00120639     0.00003473      0    3016.00000000  2394.18750000  3016.00000000
      53824       0.00711785     0.00257234   2006          89     0.00219200     0.00024912      0    5680.00000000  1658.93750000  5680.00000000
      53825      -0.00086970     0.00125798   2006          90     0.00107673    -0.00003044      0    2608.00000000  2648.75000000  2608.00000000
      53826      -0.00131610     0.00324898   2006          91     0.00278138    -0.00004606      0    3032.00000000  1151.00000000  3032.00000000
      53827       0.00158977     0.00214122   2006          92     0.00183262     0.00005564      0    4760.00000000  2053.12500000  4760.00000000
      53828       0.00370444     0.00567727   2006          93     0.00485941     0.00012966      0    1632.00000000   491.12500000  1632.00000000
      53829      -0.00329672     0.00175680   2006          94     0.00150086    -0.00011539      0    8256.00000000  3479.09375000  8256.00000000
      53830       0.00820775     0.00190281   2006          95     0.00161045     0.00028727      0   15704.00000000  3556.61718750 15704.00000000
      53831       0.00061273     0.00109729   2006          96     0.00093928     0.00002145      0    4704.00000000  3723.53125000  4704.00000000
      53832       0.00698873     0.00064575   2006          97     0.00051167     0.00024461      0   13432.00000000 13262.87500000 12904.00000000
